,teacher,subject,unavailable_time,unavailable_day,priority,location,grade,available_time,available_day
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,1,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,1,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,1,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,1,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,1,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,1,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,1,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,1,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,1,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,1,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,5,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,5,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,5,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,5,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,5,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,5,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,5,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,5,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,5,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,5,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,5,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,5,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,5,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,5,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,5,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,5,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g8,5,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g8,5,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,0,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,0,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,0,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,0,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,0,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,0,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,0,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,0,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,0,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,0,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,0,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,0,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,0,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,0,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,0,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,0,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,0,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,0,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,1,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,1,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,1,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,1,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,1,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,1,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,1,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,1,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,1,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,1,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,1,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,1,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,1,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,1,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,1,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,1,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,1,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,1,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,5,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,5,1
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,5,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,5,3
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,5,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,5,4
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,5,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,5,5
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,5,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,5,7
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,5,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,5,8
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,5,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,5,10
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,5,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,5,11
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,a,g9,5,12
8,t_9,social_science,"2,3,4","9,0,6,13,2",9,c,g9,5,12
9,t_10,literature,"4,5","6,13,0",10,a,g10,0,1
9,t_10,literature,"4,5","6,13,0",10,a,g10,0,2
9,t_10,literature,"4,5","6,13,0",10,a,g10,0,3
9,t_10,literature,"4,5","6,13,0",10,a,g10,0,4
9,t_10,literature,"4,5","6,13,0",10,a,g10,0,5
9,t_10,literature,"4,5","6,13,0",10,a,g10,0,7
9,t_10,literature,"4,5","6,13,0",10,a,g10,0,8
9,t_10,literature,"4,5","6,13,0",10,a,g10,0,9
9,t_10,literature,"4,5","6,13,0",10,a,g10,0,10
9,t_10,literature,"4,5","6,13,0",10,a,g10,0,11
9,t_10,literature,"4,5","6,13,0",10,a,g10,0,12
9,t_10,literature,"4,5","6,13,0",10,a,g10,1,1
9,t_10,literature,"4,5","6,13,0",10,a,g10,1,2
9,t_10,literature,"4,5","6,13,0",10,a,g10,1,3
9,t_10,literature,"4,5","6,13,0",10,a,g10,1,4
9,t_10,literature,"4,5","6,13,0",10,a,g10,1,5
9,t_10,literature,"4,5","6,13,0",10,a,g10,1,7
9,t_10,literature,"4,5","6,13,0",10,a,g10,1,8
9,t_10,literature,"4,5","6,13,0",10,a,g10,1,9
9,t_10,literature,"4,5","6,13,0",10,a,g10,1,10
9,t_10,literature,"4,5","6,13,0",10,a,g10,1,11
9,t_10,literature,"4,5","6,13,0",10,a,g10,1,12
9,t_10,literature,"4,5","6,13,0",10,a,g10,2,1
9,t_10,literature,"4,5","6,13,0",10,a,g10,2,2
9,t_10,literature,"4,5","6,13,0",10,a,g10,2,3
9,t_10,literature,"4,5","6,13,0",10,a,g10,2,4
9,t_10,literature,"4,5","6,13,0",10,a,g10,2,5
9,t_10,literature,"4,5","6,13,0",10,a,g10,2,7
9,t_10,literature,"4,5","6,13,0",10,a,g10,2,8
9,t_10,literature,"4,5","6,13,0",10,a,g10,2,9
9,t_10,literature,"4,5","6,13,0",10,a,g10,2,10
9,t_10,literature,"4,5","6,13,0",10,a,g10,2,11
9,t_10,literature,"4,5","6,13,0",10,a,g10,2,12
9,t_10,literature,"4,5","6,13,0",10,a,g10,3,1
9,t_10,literature,"4,5","6,13,0",10,a,g10,3,2
9,t_10,literature,"4,5","6,13,0",10,a,g10,3,3
9,t_10,literature,"4,5","6,13,0",10,a,g10,3,4
9,t_10,literature,"4,5","6,13,0",10,a,g10,3,5
9,t_10,literature,"4,5","6,13,0",10,a,g10,3,7
9,t_10,literature,"4,5","6,13,0",10,a,g10,3,8
9,t_10,literature,"4,5","6,13,0",10,a,g10,3,9
9,t_10,literature,"4,5","6,13,0",10,a,g10,3,10
9,t_10,literature,"4,5","6,13,0",10,a,g10,3,11
9,t_10,literature,"4,5","6,13,0",10,a,g10,3,12
9,t_10,literature,"4,5","6,13,0",10,a,g11,0,1
9,t_10,literature,"4,5","6,13,0",10,a,g11,0,2
9,t_10,literature,"4,5","6,13,0",10,a,g11,0,3
9,t_10,literature,"4,5","6,13,0",10,a,g11,0,4
9,t_10,literature,"4,5","6,13,0",10,a,g11,0,5
9,t_10,literature,"4,5","6,13,0",10,a,g11,0,7
9,t_10,literature,"4,5","6,13,0",10,a,g11,0,8
9,t_10,literature,"4,5","6,13,0",10,a,g11,0,9
9,t_10,literature,"4,5","6,13,0",10,a,g11,0,10
9,t_10,literature,"4,5","6,13,0",10,a,g11,0,11
9,t_10,literature,"4,5","6,13,0",10,a,g11,0,12
9,t_10,literature,"4,5","6,13,0",10,a,g11,1,1
9,t_10,literature,"4,5","6,13,0",10,a,g11,1,2
9,t_10,literature,"4,5","6,13,0",10,a,g11,1,3
9,t_10,literature,"4,5","6,13,0",10,a,g11,1,4
9,t_10,literature,"4,5","6,13,0",10,a,g11,1,5
9,t_10,literature,"4,5","6,13,0",10,a,g11,1,7
9,t_10,literature,"4,5","6,13,0",10,a,g11,1,8
9,t_10,literature,"4,5","6,13,0",10,a,g11,1,9
9,t_10,literature,"4,5","6,13,0",10,a,g11,1,10
9,t_10,literature,"4,5","6,13,0",10,a,g11,1,11
9,t_10,literature,"4,5","6,13,0",10,a,g11,1,12
9,t_10,literature,"4,5","6,13,0",10,a,g11,2,1
9,t_10,literature,"4,5","6,13,0",10,a,g11,2,2
9,t_10,literature,"4,5","6,13,0",10,a,g11,2,3
9,t_10,literature,"4,5","6,13,0",10,a,g11,2,4
9,t_10,literature,"4,5","6,13,0",10,a,g11,2,5
9,t_10,literature,"4,5","6,13,0",10,a,g11,2,7
9,t_10,literature,"4,5","6,13,0",10,a,g11,2,8
9,t_10,literature,"4,5","6,13,0",10,a,g11,2,9
9,t_10,literature,"4,5","6,13,0",10,a,g11,2,10
9,t_10,literature,"4,5","6,13,0",10,a,g11,2,11
9,t_10,literature,"4,5","6,13,0",10,a,g11,2,12
9,t_10,literature,"4,5","6,13,0",10,a,g11,3,1
9,t_10,literature,"4,5","6,13,0",10,a,g11,3,2
9,t_10,literature,"4,5","6,13,0",10,a,g11,3,3
9,t_10,literature,"4,5","6,13,0",10,a,g11,3,4
9,t_10,literature,"4,5","6,13,0",10,a,g11,3,5
9,t_10,literature,"4,5","6,13,0",10,a,g11,3,7
9,t_10,literature,"4,5","6,13,0",10,a,g11,3,8
9,t_10,literature,"4,5","6,13,0",10,a,g11,3,9
9,t_10,literature,"4,5","6,13,0",10,a,g11,3,10
9,t_10,literature,"4,5","6,13,0",10,a,g11,3,11
9,t_10,literature,"4,5","6,13,0",10,a,g11,3,12
9,t_10,social_science,"4,5","6,13,0",10,a,g10,0,1
9,t_10,social_science,"4,5","6,13,0",10,a,g10,0,2
9,t_10,social_science,"4,5","6,13,0",10,a,g10,0,3
9,t_10,social_science,"4,5","6,13,0",10,a,g10,0,4
9,t_10,social_science,"4,5","6,13,0",10,a,g10,0,5
9,t_10,social_science,"4,5","6,13,0",10,a,g10,0,7
9,t_10,social_science,"4,5","6,13,0",10,a,g10,0,8
9,t_10,social_science,"4,5","6,13,0",10,a,g10,0,9
9,t_10,social_science,"4,5","6,13,0",10,a,g10,0,10
9,t_10,social_science,"4,5","6,13,0",10,a,g10,0,11
9,t_10,social_science,"4,5","6,13,0",10,a,g10,0,12
9,t_10,social_science,"4,5","6,13,0",10,a,g10,1,1
9,t_10,social_science,"4,5","6,13,0",10,a,g10,1,2
9,t_10,social_science,"4,5","6,13,0",10,a,g10,1,3
9,t_10,social_science,"4,5","6,13,0",10,a,g10,1,4
9,t_10,social_science,"4,5","6,13,0",10,a,g10,1,5
9,t_10,social_science,"4,5","6,13,0",10,a,g10,1,7
9,t_10,social_science,"4,5","6,13,0",10,a,g10,1,8
9,t_10,social_science,"4,5","6,13,0",10,a,g10,1,9
9,t_10,social_science,"4,5","6,13,0",10,a,g10,1,10
9,t_10,social_science,"4,5","6,13,0",10,a,g10,1,11
9,t_10,social_science,"4,5","6,13,0",10,a,g10,1,12
9,t_10,social_science,"4,5","6,13,0",10,a,g10,2,1
9,t_10,social_science,"4,5","6,13,0",10,a,g10,2,2
9,t_10,social_science,"4,5","6,13,0",10,a,g10,2,3
9,t_10,social_science,"4,5","6,13,0",10,a,g10,2,4
9,t_10,social_science,"4,5","6,13,0",10,a,g10,2,5
9,t_10,social_science,"4,5","6,13,0",10,a,g10,2,7
9,t_10,social_science,"4,5","6,13,0",10,a,g10,2,8
9,t_10,social_science,"4,5","6,13,0",10,a,g10,2,9
9,t_10,social_science,"4,5","6,13,0",10,a,g10,2,10
9,t_10,social_science,"4,5","6,13,0",10,a,g10,2,11
9,t_10,social_science,"4,5","6,13,0",10,a,g10,2,12
9,t_10,social_science,"4,5","6,13,0",10,a,g10,3,1
9,t_10,social_science,"4,5","6,13,0",10,a,g10,3,2
9,t_10,social_science,"4,5","6,13,0",10,a,g10,3,3
9,t_10,social_science,"4,5","6,13,0",10,a,g10,3,4
9,t_10,social_science,"4,5","6,13,0",10,a,g10,3,5
9,t_10,social_science,"4,5","6,13,0",10,a,g10,3,7
9,t_10,social_science,"4,5","6,13,0",10,a,g10,3,8
9,t_10,social_science,"4,5","6,13,0",10,a,g10,3,9
9,t_10,social_science,"4,5","6,13,0",10,a,g10,3,10
9,t_10,social_science,"4,5","6,13,0",10,a,g10,3,11
9,t_10,social_science,"4,5","6,13,0",10,a,g10,3,12
9,t_10,social_science,"4,5","6,13,0",10,a,g11,0,1
9,t_10,social_science,"4,5","6,13,0",10,a,g11,0,2
9,t_10,social_science,"4,5","6,13,0",10,a,g11,0,3
9,t_10,social_science,"4,5","6,13,0",10,a,g11,0,4
9,t_10,social_science,"4,5","6,13,0",10,a,g11,0,5
9,t_10,social_science,"4,5","6,13,0",10,a,g11,0,7
9,t_10,social_science,"4,5","6,13,0",10,a,g11,0,8
9,t_10,social_science,"4,5","6,13,0",10,a,g11,0,9
9,t_10,social_science,"4,5","6,13,0",10,a,g11,0,10
9,t_10,social_science,"4,5","6,13,0",10,a,g11,0,11
9,t_10,social_science,"4,5","6,13,0",10,a,g11,0,12
9,t_10,social_science,"4,5","6,13,0",10,a,g11,1,1
9,t_10,social_science,"4,5","6,13,0",10,a,g11,1,2
9,t_10,social_science,"4,5","6,13,0",10,a,g11,1,3
9,t_10,social_science,"4,5","6,13,0",10,a,g11,1,4
9,t_10,social_science,"4,5","6,13,0",10,a,g11,1,5
9,t_10,social_science,"4,5","6,13,0",10,a,g11,1,7
9,t_10,social_science,"4,5","6,13,0",10,a,g11,1,8
9,t_10,social_science,"4,5","6,13,0",10,a,g11,1,9
9,t_10,social_science,"4,5","6,13,0",10,a,g11,1,10
9,t_10,social_science,"4,5","6,13,0",10,a,g11,1,11
9,t_10,social_science,"4,5","6,13,0",10,a,g11,1,12
9,t_10,social_science,"4,5","6,13,0",10,a,g11,2,1
9,t_10,social_science,"4,5","6,13,0",10,a,g11,2,2
9,t_10,social_science,"4,5","6,13,0",10,a,g11,2,3
9,t_10,social_science,"4,5","6,13,0",10,a,g11,2,4
9,t_10,social_science,"4,5","6,13,0",10,a,g11,2,5
9,t_10,social_science,"4,5","6,13,0",10,a,g11,2,7
9,t_10,social_science,"4,5","6,13,0",10,a,g11,2,8
9,t_10,social_science,"4,5","6,13,0",10,a,g11,2,9
9,t_10,social_science,"4,5","6,13,0",10,a,g11,2,10
9,t_10,social_science,"4,5","6,13,0",10,a,g11,2,11
9,t_10,social_science,"4,5","6,13,0",10,a,g11,2,12
9,t_10,social_science,"4,5","6,13,0",10,a,g11,3,1
9,t_10,social_science,"4,5","6,13,0",10,a,g11,3,2
9,t_10,social_science,"4,5","6,13,0",10,a,g11,3,3
9,t_10,social_science,"4,5","6,13,0",10,a,g11,3,4
9,t_10,social_science,"4,5","6,13,0",10,a,g11,3,5
9,t_10,social_science,"4,5","6,13,0",10,a,g11,3,7
9,t_10,social_science,"4,5","6,13,0",10,a,g11,3,8
9,t_10,social_science,"4,5","6,13,0",10,a,g11,3,9
9,t_10,social_science,"4,5","6,13,0",10,a,g11,3,10
9,t_10,social_science,"4,5","6,13,0",10,a,g11,3,11
9,t_10,social_science,"4,5","6,13,0",10,a,g11,3,12
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,0,0
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,0,2
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,0,3
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,0,4
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,0,5
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,0,7
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,0,8
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,0,9
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,0,11
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,0,12
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,2,0
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,2,2
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,2,3
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,2,4
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,2,5
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,2,7
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,2,8
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,2,9
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,2,11
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,2,12
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,4,0
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,4,2
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,4,3
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,4,4
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,4,5
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,4,7
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,4,8
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,4,9
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,4,11
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g1,4,12
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,0,0
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,0,2
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,0,3
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,0,4
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,0,5
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,0,7
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,0,8
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,0,9
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,0,11
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,0,12
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,2,0
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,2,2
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,2,3
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,2,4
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,2,5
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,2,7
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,2,8
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,2,9
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,2,11
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,2,12
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,4,0
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,4,2
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,4,3
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,4,4
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,4,5
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,4,7
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,4,8
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,4,9
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,4,11
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g2,4,12
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,0,0
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,0,2
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,0,3
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,0,4
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,0,5
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,0,7
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,0,8
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,0,9
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,0,11
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,0,12
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,2,0
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,2,2
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,2,3
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,2,4
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,2,5
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,2,7
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,2,8
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,2,9
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,2,11
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,2,12
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,4,0
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,4,2
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,4,3
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,4,4
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,4,5
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,4,7
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,4,8
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,4,9
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,4,11
10,t_11,english,"1,3,5","1,13,6,10,13",11,b,g3,4,12
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,0,0
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,0,1
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,0,4
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,0,5
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,0,7
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,0,8
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,0,9
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,0,10
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,0,11
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,0,12
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,1,0
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,1,1
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,1,4
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,1,5
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,1,7
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,1,8
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,1,9
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,1,10
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,1,11
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,1,12
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,3,0
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,3,1
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,3,4
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,3,5
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,3,7
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,3,8
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,3,9
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,3,10
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,3,11
11,t_12,math,"2,4,5","6,13,2,3",12,c,g4,3,12
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,0,0
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,0,1
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,0,4
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,0,5
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,0,7
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,0,8
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,0,9
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,0,10
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,0,11
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,0,12
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,1,0
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,1,1
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,1,4
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,1,5
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,1,7
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,1,8
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,1,9
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,1,10
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,1,11
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,1,12
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,3,0
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,3,1
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,3,4
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,3,5
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,3,7
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,3,8
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,3,9
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,3,10
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,3,11
11,t_12,math,"2,4,5","6,13,2,3",12,c,g5,3,12
