,teacher,available_time,available_day,subject,grade,priority,location
39723,t_3,8,19,math,g4,0,77
39734,t_3,7,22,math,g4,0,77
39745,t_3,8,22,math,g4,0,77
39756,t_3,6,23,math,g4,0,77
39767,t_3,7,23,math,g4,0,77
39778,t_3,8,23,math,g4,0,77
39789,t_3,9,23,math,g4,0,77
39800,t_3,6,24,math,g4,0,77
39811,t_3,7,24,math,g4,0,77
39822,t_3,8,24,math,g4,0,77
39833,t_3,7,32,math,g4,0,77
39844,t_3,8,32,math,g4,0,77
39855,t_3,9,32,math,g4,0,77
39866,t_3,6,33,math,g4,0,77
39877,t_3,7,33,math,g4,0,77
39888,t_3,8,33,math,g4,0,77
39899,t_3,9,33,math,g4,0,77
39910,t_3,6,34,math,g4,0,77
39921,t_3,7,34,math,g4,0,77
39932,t_3,8,34,math,g4,0,77
39943,t_3,9,34,math,g4,0,77
39954,t_3,6,35,math,g4,0,77
39965,t_3,7,35,math,g4,0,77
39976,t_3,8,35,math,g4,0,77
39987,t_3,6,37,math,g4,0,77
39998,t_3,7,37,math,g4,0,77
40009,t_3,8,37,math,g4,0,77
40020,t_3,9,38,math,g4,0,77
40031,t_3,9,39,math,g4,0,77
40042,t_3,9,40,math,g4,0,77
40053,t_3,9,41,math,g4,0,77
40064,t_3,6,7,math,g5,0,77
40075,t_3,7,7,math,g5,0,77
40086,t_3,8,7,math,g5,0,77
40097,t_3,9,7,math,g5,0,77
40108,t_3,7,9,math,g5,0,77
40119,t_3,8,9,math,g5,0,77
40130,t_3,9,9,math,g5,0,77
40141,t_3,6,10,math,g5,0,77
40152,t_3,7,10,math,g5,0,77
40163,t_3,8,10,math,g5,0,77
40174,t_3,9,10,math,g5,0,77
40185,t_3,7,11,math,g5,0,77
40196,t_3,8,11,math,g5,0,77
40207,t_3,9,11,math,g5,0,77
40218,t_3,7,13,math,g5,0,77
40229,t_3,8,13,math,g5,0,77
40240,t_3,9,13,math,g5,0,77
40251,t_3,6,14,math,g5,0,77
40262,t_3,7,14,math,g5,0,77
40273,t_3,8,14,math,g5,0,77
40284,t_3,6,16,math,g5,0,77
40295,t_3,7,16,math,g5,0,77
40306,t_3,8,16,math,g5,0,77
40317,t_3,6,17,math,g5,0,77
40328,t_3,7,17,math,g5,0,77
40339,t_3,8,17,math,g5,0,77
40350,t_3,9,17,math,g5,0,77
40361,t_3,6,18,math,g5,0,77
40372,t_3,7,18,math,g5,0,77
40383,t_3,8,18,math,g5,0,77
40394,t_3,9,18,math,g5,0,77
40405,t_3,6,19,math,g5,0,77
40416,t_3,7,19,math,g5,0,77
40427,t_3,8,19,math,g5,0,77
40438,t_3,7,22,math,g5,0,77
40449,t_3,8,22,math,g5,0,77
40460,t_3,6,23,math,g5,0,77
40471,t_3,7,23,math,g5,0,77
40482,t_3,8,23,math,g5,0,77
40493,t_3,9,23,math,g5,0,77
40504,t_3,6,24,math,g5,0,77
40515,t_3,7,24,math,g5,0,77
40526,t_3,8,24,math,g5,0,77
40537,t_3,7,32,math,g5,0,77
40548,t_3,8,32,math,g5,0,77
40559,t_3,9,32,math,g5,0,77
40570,t_3,6,33,math,g5,0,77
40581,t_3,7,33,math,g5,0,77
40592,t_3,8,33,math,g5,0,77
40603,t_3,9,33,math,g5,0,77
40614,t_3,6,34,math,g5,0,77
40625,t_3,7,34,math,g5,0,77
40636,t_3,8,34,math,g5,0,77
40647,t_3,9,34,math,g5,0,77
40658,t_3,6,35,math,g5,0,77
40669,t_3,7,35,math,g5,0,77
40680,t_3,8,35,math,g5,0,77
40691,t_3,6,37,math,g5,0,77
40702,t_3,7,37,math,g5,0,77
40713,t_3,8,37,math,g5,0,77
40724,t_3,9,38,math,g5,0,77
40735,t_3,9,39,math,g5,0,77
40746,t_3,9,40,math,g5,0,77
40757,t_3,9,41,math,g5,0,77
40768,t_3,6,7,literature,g6,0,77
40779,t_3,7,7,literature,g6,0,77
40790,t_3,8,7,literature,g6,0,77
40801,t_3,9,7,literature,g6,0,77
40812,t_3,7,9,literature,g6,0,77
40823,t_3,8,9,literature,g6,0,77
40834,t_3,9,9,literature,g6,0,77
40845,t_3,6,10,literature,g6,0,77
40856,t_3,7,10,literature,g6,0,77
40867,t_3,8,10,literature,g6,0,77
40878,t_3,9,10,literature,g6,0,77
40889,t_3,7,11,literature,g6,0,77
40900,t_3,8,11,literature,g6,0,77
40911,t_3,9,11,literature,g6,0,77
40922,t_3,7,13,literature,g6,0,77
40933,t_3,8,13,literature,g6,0,77
40944,t_3,9,13,literature,g6,0,77
40955,t_3,6,14,literature,g6,0,77
40966,t_3,7,14,literature,g6,0,77
40977,t_3,8,14,literature,g6,0,77
40988,t_3,6,16,literature,g6,0,77
40999,t_3,7,16,literature,g6,0,77
41010,t_3,8,16,literature,g6,0,77
41021,t_3,6,17,literature,g6,0,77
41032,t_3,7,17,literature,g6,0,77
41043,t_3,8,17,literature,g6,0,77
41054,t_3,9,17,literature,g6,0,77
41065,t_3,6,18,literature,g6,0,77
41076,t_3,7,18,literature,g6,0,77
41087,t_3,8,18,literature,g6,0,77
41098,t_3,9,18,literature,g6,0,77
41109,t_3,6,19,literature,g6,0,77
41120,t_3,7,19,literature,g6,0,77
41131,t_3,8,19,literature,g6,0,77
41142,t_3,7,22,literature,g6,0,77
41153,t_3,8,22,literature,g6,0,77
41164,t_3,6,23,literature,g6,0,77
41175,t_3,7,23,literature,g6,0,77
41186,t_3,8,23,literature,g6,0,77
41197,t_3,9,23,literature,g6,0,77
41208,t_3,6,24,literature,g6,0,77
41219,t_3,7,24,literature,g6,0,77
41230,t_3,8,24,literature,g6,0,77
41241,t_3,7,32,literature,g6,0,77
41252,t_3,8,32,literature,g6,0,77
41263,t_3,9,32,literature,g6,0,77
41274,t_3,6,33,literature,g6,0,77
41285,t_3,7,33,literature,g6,0,77
41296,t_3,8,33,literature,g6,0,77
41307,t_3,9,33,literature,g6,0,77
41318,t_3,6,34,literature,g6,0,77
41329,t_3,7,34,literature,g6,0,77
41340,t_3,8,34,literature,g6,0,77
41351,t_3,9,34,literature,g6,0,77
41362,t_3,6,35,literature,g6,0,77
41373,t_3,7,35,literature,g6,0,77
41384,t_3,8,35,literature,g6,0,77
41395,t_3,6,37,literature,g6,0,77
41406,t_3,7,37,literature,g6,0,77
41417,t_3,8,37,literature,g6,0,77
41428,t_3,9,38,literature,g6,0,77
41439,t_3,9,39,literature,g6,0,77
41450,t_3,9,40,literature,g6,0,77
41461,t_3,9,41,literature,g6,0,77
41472,t_3,6,7,literature,g7,0,77
41483,t_3,7,7,literature,g7,0,77
41494,t_3,8,7,literature,g7,0,77
41505,t_3,9,7,literature,g7,0,77
41516,t_3,7,9,literature,g7,0,77
41527,t_3,8,9,literature,g7,0,77
41538,t_3,9,9,literature,g7,0,77
41549,t_3,6,10,literature,g7,0,77
41560,t_3,7,10,literature,g7,0,77
41571,t_3,8,10,literature,g7,0,77
41582,t_3,9,10,literature,g7,0,77
41593,t_3,7,11,literature,g7,0,77
41604,t_3,8,11,literature,g7,0,77
41615,t_3,9,11,literature,g7,0,77
41626,t_3,7,13,literature,g7,0,77
41637,t_3,8,13,literature,g7,0,77
41648,t_3,9,13,literature,g7,0,77
41659,t_3,6,14,literature,g7,0,77
41670,t_3,7,14,literature,g7,0,77
41681,t_3,8,14,literature,g7,0,77
41692,t_3,6,16,literature,g7,0,77
41703,t_3,7,16,literature,g7,0,77
41714,t_3,8,16,literature,g7,0,77
41725,t_3,6,17,literature,g7,0,77
41736,t_3,7,17,literature,g7,0,77
41747,t_3,8,17,literature,g7,0,77
41758,t_3,9,17,literature,g7,0,77
41769,t_3,6,18,literature,g7,0,77
41780,t_3,7,18,literature,g7,0,77
41791,t_3,8,18,literature,g7,0,77
41802,t_3,9,18,literature,g7,0,77
41813,t_3,6,19,literature,g7,0,77
41824,t_3,7,19,literature,g7,0,77
41835,t_3,8,19,literature,g7,0,77
41846,t_3,7,22,literature,g7,0,77
41857,t_3,8,22,literature,g7,0,77
41868,t_3,6,23,literature,g7,0,77
41879,t_3,7,23,literature,g7,0,77
41890,t_3,8,23,literature,g7,0,77
41901,t_3,9,23,literature,g7,0,77
41912,t_3,6,24,literature,g7,0,77
41923,t_3,7,24,literature,g7,0,77
41934,t_3,8,24,literature,g7,0,77
41945,t_3,7,32,literature,g7,0,77
41956,t_3,8,32,literature,g7,0,77
41967,t_3,9,32,literature,g7,0,77
41978,t_3,6,33,literature,g7,0,77
41989,t_3,7,33,literature,g7,0,77
42000,t_3,8,33,literature,g7,0,77
42011,t_3,9,33,literature,g7,0,77
42022,t_3,6,34,literature,g7,0,77
42033,t_3,7,34,literature,g7,0,77
42044,t_3,8,34,literature,g7,0,77
42055,t_3,9,34,literature,g7,0,77
42066,t_3,6,35,literature,g7,0,77
42077,t_3,7,35,literature,g7,0,77
42088,t_3,8,35,literature,g7,0,77
42099,t_3,6,37,literature,g7,0,77
42110,t_3,7,37,literature,g7,0,77
42121,t_3,8,37,literature,g7,0,77
42132,t_3,9,38,literature,g7,0,77
42143,t_3,9,39,literature,g7,0,77
42154,t_3,9,40,literature,g7,0,77
42165,t_3,9,41,literature,g7,0,77
42176,t_3,6,7,literature,g8,0,77
42187,t_3,7,7,literature,g8,0,77
42198,t_3,8,7,literature,g8,0,77
42209,t_3,9,7,literature,g8,0,77
42220,t_3,7,9,literature,g8,0,77
42231,t_3,8,9,literature,g8,0,77
42242,t_3,9,9,literature,g8,0,77
42253,t_3,6,10,literature,g8,0,77
42264,t_3,7,10,literature,g8,0,77
42275,t_3,8,10,literature,g8,0,77
42286,t_3,9,10,literature,g8,0,77
42297,t_3,7,11,literature,g8,0,77
42308,t_3,8,11,literature,g8,0,77
42319,t_3,9,11,literature,g8,0,77
42330,t_3,7,13,literature,g8,0,77
42341,t_3,8,13,literature,g8,0,77
42352,t_3,9,13,literature,g8,0,77
42363,t_3,6,14,literature,g8,0,77
42374,t_3,7,14,literature,g8,0,77
42385,t_3,8,14,literature,g8,0,77
42396,t_3,6,16,literature,g8,0,77
42407,t_3,7,16,literature,g8,0,77
42418,t_3,8,16,literature,g8,0,77
42429,t_3,6,17,literature,g8,0,77
42440,t_3,7,17,literature,g8,0,77
42451,t_3,8,17,literature,g8,0,77
42462,t_3,9,17,literature,g8,0,77
42473,t_3,6,18,literature,g8,0,77
42484,t_3,7,18,literature,g8,0,77
42495,t_3,8,18,literature,g8,0,77
42506,t_3,9,18,literature,g8,0,77
42517,t_3,6,19,literature,g8,0,77
42528,t_3,7,19,literature,g8,0,77
42539,t_3,8,19,literature,g8,0,77
42550,t_3,7,22,literature,g8,0,77
42561,t_3,8,22,literature,g8,0,77
42572,t_3,6,23,literature,g8,0,77
42583,t_3,7,23,literature,g8,0,77
42594,t_3,8,23,literature,g8,0,77
42605,t_3,9,23,literature,g8,0,77
42616,t_3,6,24,literature,g8,0,77
42627,t_3,7,24,literature,g8,0,77
42638,t_3,8,24,literature,g8,0,77
42649,t_3,7,32,literature,g8,0,77
42660,t_3,8,32,literature,g8,0,77
42671,t_3,9,32,literature,g8,0,77
42682,t_3,6,33,literature,g8,0,77
42693,t_3,7,33,literature,g8,0,77
42704,t_3,8,33,literature,g8,0,77
42715,t_3,9,33,literature,g8,0,77
42726,t_3,6,34,literature,g8,0,77
42737,t_3,7,34,literature,g8,0,77
42748,t_3,8,34,literature,g8,0,77
42759,t_3,9,34,literature,g8,0,77
42770,t_3,6,35,literature,g8,0,77
42781,t_3,7,35,literature,g8,0,77
42792,t_3,8,35,literature,g8,0,77
42803,t_3,6,37,literature,g8,0,77
42814,t_3,7,37,literature,g8,0,77
42825,t_3,8,37,literature,g8,0,77
42836,t_3,9,38,literature,g8,0,77
42847,t_3,9,39,literature,g8,0,77
42858,t_3,9,40,literature,g8,0,77
42869,t_3,9,41,literature,g8,0,77
42880,t_3,6,7,literature,g9,0,77
42891,t_3,7,7,literature,g9,0,77
42902,t_3,8,7,literature,g9,0,77
42913,t_3,9,7,literature,g9,0,77
42924,t_3,7,9,literature,g9,0,77
42935,t_3,8,9,literature,g9,0,77
42946,t_3,9,9,literature,g9,0,77
42957,t_3,6,10,literature,g9,0,77
42968,t_3,7,10,literature,g9,0,77
42979,t_3,8,10,literature,g9,0,77
42990,t_3,9,10,literature,g9,0,77
43001,t_3,7,11,literature,g9,0,77
43012,t_3,8,11,literature,g9,0,77
43023,t_3,9,11,literature,g9,0,77
43034,t_3,7,13,literature,g9,0,77
43045,t_3,8,13,literature,g9,0,77
43056,t_3,9,13,literature,g9,0,77
43067,t_3,6,14,literature,g9,0,77
43078,t_3,7,14,literature,g9,0,77
43089,t_3,8,14,literature,g9,0,77
43100,t_3,6,16,literature,g9,0,77
43111,t_3,7,16,literature,g9,0,77
43122,t_3,8,16,literature,g9,0,77
43133,t_3,6,17,literature,g9,0,77
43144,t_3,7,17,literature,g9,0,77
43155,t_3,8,17,literature,g9,0,77
43166,t_3,9,17,literature,g9,0,77
43177,t_3,6,18,literature,g9,0,77
43188,t_3,7,18,literature,g9,0,77
43199,t_3,8,18,literature,g9,0,77
43210,t_3,9,18,literature,g9,0,77
43221,t_3,6,19,literature,g9,0,77
43232,t_3,7,19,literature,g9,0,77
43243,t_3,8,19,literature,g9,0,77
43254,t_3,7,22,literature,g9,0,77
43265,t_3,8,22,literature,g9,0,77
43276,t_3,6,23,literature,g9,0,77
43287,t_3,7,23,literature,g9,0,77
43298,t_3,8,23,literature,g9,0,77
43309,t_3,9,23,literature,g9,0,77
43320,t_3,6,24,literature,g9,0,77
43331,t_3,7,24,literature,g9,0,77
43342,t_3,8,24,literature,g9,0,77
43353,t_3,7,32,literature,g9,0,77
43364,t_3,8,32,literature,g9,0,77
43375,t_3,9,32,literature,g9,0,77
43386,t_3,6,33,literature,g9,0,77
43397,t_3,7,33,literature,g9,0,77
43408,t_3,8,33,literature,g9,0,77
43419,t_3,9,33,literature,g9,0,77
43430,t_3,6,34,literature,g9,0,77
43441,t_3,7,34,literature,g9,0,77
43452,t_3,8,34,literature,g9,0,77
43463,t_3,9,34,literature,g9,0,77
43474,t_3,6,35,literature,g9,0,77
43485,t_3,7,35,literature,g9,0,77
43496,t_3,8,35,literature,g9,0,77
43507,t_3,6,37,literature,g9,0,77
43518,t_3,7,37,literature,g9,0,77
43529,t_3,8,37,literature,g9,0,77
43540,t_3,9,38,literature,g9,0,77
43551,t_3,9,39,literature,g9,0,77
43562,t_3,9,40,literature,g9,0,77
43573,t_3,9,41,literature,g9,0,77
43584,t_3,6,7,science,g6,0,77
43595,t_3,7,7,science,g6,0,77
43606,t_3,8,7,science,g6,0,77
43617,t_3,9,7,science,g6,0,77
43628,t_3,7,9,science,g6,0,77
43639,t_3,8,9,science,g6,0,77
43650,t_3,9,9,science,g6,0,77
43661,t_3,6,10,science,g6,0,77
43672,t_3,7,10,science,g6,0,77
43683,t_3,8,10,science,g6,0,77
43694,t_3,9,10,science,g6,0,77
43705,t_3,7,11,science,g6,0,77
43716,t_3,8,11,science,g6,0,77
43727,t_3,9,11,science,g6,0,77
43738,t_3,7,13,science,g6,0,77
43749,t_3,8,13,science,g6,0,77
43760,t_3,9,13,science,g6,0,77
43771,t_3,6,14,science,g6,0,77
43782,t_3,7,14,science,g6,0,77
43793,t_3,8,14,science,g6,0,77
43804,t_3,6,16,science,g6,0,77
43815,t_3,7,16,science,g6,0,77
43826,t_3,8,16,science,g6,0,77
43837,t_3,6,17,science,g6,0,77
43848,t_3,7,17,science,g6,0,77
43859,t_3,8,17,science,g6,0,77
43870,t_3,9,17,science,g6,0,77
43881,t_3,6,18,science,g6,0,77
43892,t_3,7,18,science,g6,0,77
43903,t_3,8,18,science,g6,0,77
43914,t_3,9,18,science,g6,0,77
43925,t_3,6,19,science,g6,0,77
43936,t_3,7,19,science,g6,0,77
43947,t_3,8,19,science,g6,0,77
43958,t_3,7,22,science,g6,0,77
43969,t_3,8,22,science,g6,0,77
43980,t_3,6,23,science,g6,0,77
43991,t_3,7,23,science,g6,0,77
44002,t_3,8,23,science,g6,0,77
44013,t_3,9,23,science,g6,0,77
44024,t_3,6,24,science,g6,0,77
44035,t_3,7,24,science,g6,0,77
44046,t_3,8,24,science,g6,0,77
44057,t_3,7,32,science,g6,0,77
44068,t_3,8,32,science,g6,0,77
44079,t_3,9,32,science,g6,0,77
44090,t_3,6,33,science,g6,0,77
44101,t_3,7,33,science,g6,0,77
44112,t_3,8,33,science,g6,0,77
44123,t_3,9,33,science,g6,0,77
44134,t_3,6,34,science,g6,0,77
44145,t_3,7,34,science,g6,0,77
44156,t_3,8,34,science,g6,0,77
44167,t_3,9,34,science,g6,0,77
44178,t_3,6,35,science,g6,0,77
44189,t_3,7,35,science,g6,0,77
44200,t_3,8,35,science,g6,0,77
44211,t_3,6,37,science,g6,0,77
44222,t_3,7,37,science,g6,0,77
44233,t_3,8,37,science,g6,0,77
44244,t_3,9,38,science,g6,0,77
44255,t_3,9,39,science,g6,0,77
44266,t_3,9,40,science,g6,0,77
44277,t_3,9,41,science,g6,0,77
44288,t_3,6,7,science,g7,0,77
44299,t_3,7,7,science,g7,0,77
44310,t_3,8,7,science,g7,0,77
44321,t_3,9,7,science,g7,0,77
44332,t_3,7,9,science,g7,0,77
44343,t_3,8,9,science,g7,0,77
44354,t_3,9,9,science,g7,0,77
44365,t_3,6,10,science,g7,0,77
44376,t_3,7,10,science,g7,0,77
44387,t_3,8,10,science,g7,0,77
44398,t_3,9,10,science,g7,0,77
44409,t_3,7,11,science,g7,0,77
44420,t_3,8,11,science,g7,0,77
44431,t_3,9,11,science,g7,0,77
44442,t_3,7,13,science,g7,0,77
44453,t_3,8,13,science,g7,0,77
44464,t_3,9,13,science,g7,0,77
44475,t_3,6,14,science,g7,0,77
44486,t_3,7,14,science,g7,0,77
44497,t_3,8,14,science,g7,0,77
44508,t_3,6,16,science,g7,0,77
44519,t_3,7,16,science,g7,0,77
44530,t_3,8,16,science,g7,0,77
44541,t_3,6,17,science,g7,0,77
44552,t_3,7,17,science,g7,0,77
44563,t_3,8,17,science,g7,0,77
44574,t_3,9,17,science,g7,0,77
44585,t_3,6,18,science,g7,0,77
44596,t_3,7,18,science,g7,0,77
44607,t_3,8,18,science,g7,0,77
44618,t_3,9,18,science,g7,0,77
44629,t_3,6,19,science,g7,0,77
44640,t_3,7,19,science,g7,0,77
44651,t_3,8,19,science,g7,0,77
44662,t_3,7,22,science,g7,0,77
44673,t_3,8,22,science,g7,0,77
44684,t_3,6,23,science,g7,0,77
44695,t_3,7,23,science,g7,0,77
44706,t_3,8,23,science,g7,0,77
44717,t_3,9,23,science,g7,0,77
44728,t_3,6,24,science,g7,0,77
44739,t_3,7,24,science,g7,0,77
44750,t_3,8,24,science,g7,0,77
44761,t_3,7,32,science,g7,0,77
44772,t_3,8,32,science,g7,0,77
44783,t_3,9,32,science,g7,0,77
44794,t_3,6,33,science,g7,0,77
44805,t_3,7,33,science,g7,0,77
44816,t_3,8,33,science,g7,0,77
44827,t_3,9,33,science,g7,0,77
44838,t_3,6,34,science,g7,0,77
44849,t_3,7,34,science,g7,0,77
44860,t_3,8,34,science,g7,0,77
44871,t_3,9,34,science,g7,0,77
44882,t_3,6,35,science,g7,0,77
44893,t_3,7,35,science,g7,0,77
44904,t_3,8,35,science,g7,0,77
44915,t_3,6,37,science,g7,0,77
44926,t_3,7,37,science,g7,0,77
44937,t_3,8,37,science,g7,0,77
44948,t_3,9,38,science,g7,0,77
44959,t_3,9,39,science,g7,0,77
44970,t_3,9,40,science,g7,0,77
44981,t_3,9,41,science,g7,0,77
44992,t_3,6,7,science,g8,0,77
45003,t_3,7,7,science,g8,0,77
45014,t_3,8,7,science,g8,0,77
45025,t_3,9,7,science,g8,0,77
45036,t_3,7,9,science,g8,0,77
45047,t_3,8,9,science,g8,0,77
45058,t_3,9,9,science,g8,0,77
45069,t_3,6,10,science,g8,0,77
45080,t_3,7,10,science,g8,0,77
45091,t_3,8,10,science,g8,0,77
45102,t_3,9,10,science,g8,0,77
45113,t_3,7,11,science,g8,0,77
45124,t_3,8,11,science,g8,0,77
45135,t_3,9,11,science,g8,0,77
45146,t_3,7,13,science,g8,0,77
45157,t_3,8,13,science,g8,0,77
45168,t_3,9,13,science,g8,0,77
45179,t_3,6,14,science,g8,0,77
45190,t_3,7,14,science,g8,0,77
45201,t_3,8,14,science,g8,0,77
45212,t_3,6,16,science,g8,0,77
45223,t_3,7,16,science,g8,0,77
45234,t_3,8,16,science,g8,0,77
45245,t_3,6,17,science,g8,0,77
45256,t_3,7,17,science,g8,0,77
45267,t_3,8,17,science,g8,0,77
45278,t_3,9,17,science,g8,0,77
45289,t_3,6,18,science,g8,0,77
45300,t_3,7,18,science,g8,0,77
45311,t_3,8,18,science,g8,0,77
45322,t_3,9,18,science,g8,0,77
45333,t_3,6,19,science,g8,0,77
45344,t_3,7,19,science,g8,0,77
45355,t_3,8,19,science,g8,0,77
45366,t_3,7,22,science,g8,0,77
45377,t_3,8,22,science,g8,0,77
45388,t_3,6,23,science,g8,0,77
45399,t_3,7,23,science,g8,0,77
45410,t_3,8,23,science,g8,0,77
45421,t_3,9,23,science,g8,0,77
45432,t_3,6,24,science,g8,0,77
45443,t_3,7,24,science,g8,0,77
45454,t_3,8,24,science,g8,0,77
45465,t_3,7,32,science,g8,0,77
45476,t_3,8,32,science,g8,0,77
45487,t_3,9,32,science,g8,0,77
45498,t_3,6,33,science,g8,0,77
45509,t_3,7,33,science,g8,0,77
45520,t_3,8,33,science,g8,0,77
45531,t_3,9,33,science,g8,0,77
45542,t_3,6,34,science,g8,0,77
45553,t_3,7,34,science,g8,0,77
45564,t_3,8,34,science,g8,0,77
45575,t_3,9,34,science,g8,0,77
45586,t_3,6,35,science,g8,0,77
45597,t_3,7,35,science,g8,0,77
45608,t_3,8,35,science,g8,0,77
45619,t_3,6,37,science,g8,0,77
45630,t_3,7,37,science,g8,0,77
45641,t_3,8,37,science,g8,0,77
45652,t_3,9,38,science,g8,0,77
45663,t_3,9,39,science,g8,0,77
45674,t_3,9,40,science,g8,0,77
45685,t_3,9,41,science,g8,0,77
45696,t_3,6,7,science,g9,0,77
45707,t_3,7,7,science,g9,0,77
45718,t_3,8,7,science,g9,0,77
45729,t_3,9,7,science,g9,0,77
45740,t_3,7,9,science,g9,0,77
45751,t_3,8,9,science,g9,0,77
45762,t_3,9,9,science,g9,0,77
45773,t_3,6,10,science,g9,0,77
45784,t_3,7,10,science,g9,0,77
45795,t_3,8,10,science,g9,0,77
45806,t_3,9,10,science,g9,0,77
45817,t_3,7,11,science,g9,0,77
45828,t_3,8,11,science,g9,0,77
45839,t_3,9,11,science,g9,0,77
45850,t_3,7,13,science,g9,0,77
45861,t_3,8,13,science,g9,0,77
45872,t_3,9,13,science,g9,0,77
45883,t_3,6,14,science,g9,0,77
45894,t_3,7,14,science,g9,0,77
45905,t_3,8,14,science,g9,0,77
45916,t_3,6,16,science,g9,0,77
45927,t_3,7,16,science,g9,0,77
45938,t_3,8,16,science,g9,0,77
45949,t_3,6,17,science,g9,0,77
45960,t_3,7,17,science,g9,0,77
45971,t_3,8,17,science,g9,0,77
45982,t_3,9,17,science,g9,0,77
45993,t_3,6,18,science,g9,0,77
46004,t_3,7,18,science,g9,0,77
46015,t_3,8,18,science,g9,0,77
46026,t_3,9,18,science,g9,0,77
46037,t_3,6,19,science,g9,0,77
46048,t_3,7,19,science,g9,0,77
46059,t_3,8,19,science,g9,0,77
46070,t_3,7,22,science,g9,0,77
46081,t_3,8,22,science,g9,0,77
46092,t_3,6,23,science,g9,0,77
46103,t_3,7,23,science,g9,0,77
46114,t_3,8,23,science,g9,0,77
46125,t_3,9,23,science,g9,0,77
46136,t_3,6,24,science,g9,0,77
46147,t_3,7,24,science,g9,0,77
46158,t_3,8,24,science,g9,0,77
46169,t_3,7,32,science,g9,0,77
46180,t_3,8,32,science,g9,0,77
46191,t_3,9,32,science,g9,0,77
46202,t_3,6,33,science,g9,0,77
46213,t_3,7,33,science,g9,0,77
46224,t_3,8,33,science,g9,0,77
46235,t_3,9,33,science,g9,0,77
46246,t_3,6,34,science,g9,0,77
46257,t_3,7,34,science,g9,0,77
46268,t_3,8,34,science,g9,0,77
46279,t_3,9,34,science,g9,0,77
46290,t_3,6,35,science,g9,0,77
46301,t_3,7,35,science,g9,0,77
46312,t_3,8,35,science,g9,0,77
46323,t_3,6,37,science,g9,0,77
46334,t_3,7,37,science,g9,0,77
46345,t_3,8,37,science,g9,0,77
46356,t_3,9,38,science,g9,0,77
46367,t_3,9,39,science,g9,0,77
46378,t_3,9,40,science,g9,0,77
46389,t_3,9,41,science,g9,0,77
46400,t_3,6,7,social_science,g6,0,77
46411,t_3,7,7,social_science,g6,0,77
46422,t_3,8,7,social_science,g6,0,77
46433,t_3,9,7,social_science,g6,0,77
46444,t_3,7,9,social_science,g6,0,77
46455,t_3,8,9,social_science,g6,0,77
46466,t_3,9,9,social_science,g6,0,77
46477,t_3,6,10,social_science,g6,0,77
46488,t_3,7,10,social_science,g6,0,77
46499,t_3,8,10,social_science,g6,0,77
46510,t_3,9,10,social_science,g6,0,77
46521,t_3,7,11,social_science,g6,0,77
46532,t_3,8,11,social_science,g6,0,77
46543,t_3,9,11,social_science,g6,0,77
46554,t_3,7,13,social_science,g6,0,77
46565,t_3,8,13,social_science,g6,0,77
46576,t_3,9,13,social_science,g6,0,77
46587,t_3,6,14,social_science,g6,0,77
46598,t_3,7,14,social_science,g6,0,77
46609,t_3,8,14,social_science,g6,0,77
46620,t_3,6,16,social_science,g6,0,77
46631,t_3,7,16,social_science,g6,0,77
46642,t_3,8,16,social_science,g6,0,77
46653,t_3,6,17,social_science,g6,0,77
46664,t_3,7,17,social_science,g6,0,77
46675,t_3,8,17,social_science,g6,0,77
46686,t_3,9,17,social_science,g6,0,77
46697,t_3,6,18,social_science,g6,0,77
46708,t_3,7,18,social_science,g6,0,77
46719,t_3,8,18,social_science,g6,0,77
46730,t_3,9,18,social_science,g6,0,77
46741,t_3,6,19,social_science,g6,0,77
46752,t_3,7,19,social_science,g6,0,77
46763,t_3,8,19,social_science,g6,0,77
46774,t_3,7,22,social_science,g6,0,77
46785,t_3,8,22,social_science,g6,0,77
46796,t_3,6,23,social_science,g6,0,77
46807,t_3,7,23,social_science,g6,0,77
46818,t_3,8,23,social_science,g6,0,77
46829,t_3,9,23,social_science,g6,0,77
46840,t_3,6,24,social_science,g6,0,77
46851,t_3,7,24,social_science,g6,0,77
46862,t_3,8,24,social_science,g6,0,77
46873,t_3,7,32,social_science,g6,0,77
46884,t_3,8,32,social_science,g6,0,77
46895,t_3,9,32,social_science,g6,0,77
46906,t_3,6,33,social_science,g6,0,77
46917,t_3,7,33,social_science,g6,0,77
46928,t_3,8,33,social_science,g6,0,77
46939,t_3,9,33,social_science,g6,0,77
46950,t_3,6,34,social_science,g6,0,77
46961,t_3,7,34,social_science,g6,0,77
46972,t_3,8,34,social_science,g6,0,77
46983,t_3,9,34,social_science,g6,0,77
46994,t_3,6,35,social_science,g6,0,77
47005,t_3,7,35,social_science,g6,0,77
47016,t_3,8,35,social_science,g6,0,77
47027,t_3,6,37,social_science,g6,0,77
47038,t_3,7,37,social_science,g6,0,77
47049,t_3,8,37,social_science,g6,0,77
47060,t_3,9,38,social_science,g6,0,77
47071,t_3,9,39,social_science,g6,0,77
47082,t_3,9,40,social_science,g6,0,77
47093,t_3,9,41,social_science,g6,0,77
47104,t_3,6,7,social_science,g7,0,77
47115,t_3,7,7,social_science,g7,0,77
47126,t_3,8,7,social_science,g7,0,77
47137,t_3,9,7,social_science,g7,0,77
47148,t_3,7,9,social_science,g7,0,77
47159,t_3,8,9,social_science,g7,0,77
47170,t_3,9,9,social_science,g7,0,77
